img1,img2,label,score
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_2.bmp,1,0.966441866
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_3.bmp,1,0.393060334
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_4.bmp,1,0.575685516
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_2.bmp,1,0.909689739
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_3.bmp,1,0.413561559
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_4.bmp,1,0.446480766
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_3.bmp,1,0.95185191
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_4.bmp,1,0.798681647
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_4.bmp,1,0.42024899
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_1.bmp,1,0.085846668
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_2.bmp,1,0.248166132
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_3.bmp,1,0.160788706
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_4.bmp,1,0.225506505
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_2.bmp,1,0.304055209
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_3.bmp,1,0.081815486
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_4.bmp,1,0.193432191
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_3.bmp,1,0.339394778
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_4.bmp,1,0.315687256
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_4.bmp,1,0.264437122
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_1.bmp,1,0.379485645
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_2.bmp,1,0.591102565
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_3.bmp,1,0.182714067
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_4.bmp,1,0.230102084
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_2.bmp,1,0.392934955
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_3.bmp,1,0.262528919
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_4.bmp,1,0.214467354
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_3.bmp,1,0.560519208
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_4.bmp,1,0.493444338
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_4.bmp,1,0.24088532
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_1.bmp,1,0.420519517
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_2.bmp,1,0.47675647
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_3.bmp,1,0.538510358
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_4.bmp,1,0.633516701
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_2.bmp,1,0.108281089
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_3.bmp,1,0.613715815
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_4.bmp,1,0.453418931
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_3.bmp,1,0.664592597
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_4.bmp,1,0.415529748
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_4.bmp,1,0.67435258
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_1.bmp,1,0.069463102
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_2.bmp,1,0.224873875
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_3.bmp,1,0.572959283
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_4.bmp,1,0.48817068
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_2.bmp,1,0.21466268
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_3.bmp,1,0.492826876
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_4.bmp,1,0.455036959
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_3.bmp,1,0.359244955
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_4.bmp,1,0.431300371
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_4.bmp,1,0.433081304
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_1.bmp,1,0.096821385
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_2.bmp,1,0.228213157
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_3.bmp,1,0.31060835
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_4.bmp,1,0.433172235
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_2.bmp,1,0.253754174
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_3.bmp,1,0.338138034
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_4.bmp,1,0.458712793
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_3.bmp,1,0.369143174
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_4.bmp,1,0.437434309
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_4.bmp,1,0.189344056
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_1.bmp,1,0.162535763
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_2.bmp,1,0.288501433
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_3.bmp,1,0.161690278
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_4.bmp,1,0.253110651
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_2.bmp,1,0.273906509
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_3.bmp,1,0.207143026
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_4.bmp,1,0.346565014
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_3.bmp,1,0.327258187
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_4.bmp,1,0.232538131
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_4.bmp,1,0.32844441
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_1.bmp,1,0.13464108
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_2.bmp,1,0.310412819
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_3.bmp,1,0.136844093
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_4.bmp,1,0.199119524
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_2.bmp,1,0.401669817
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_3.bmp,1,0.234037037
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_4.bmp,1,0.15494734
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_3.bmp,1,0.302904976
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_4.bmp,1,0.362748925
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_4.bmp,1,0.150751405
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_1.bmp,1,0.198993165
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_2.bmp,1,0.161528987
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_3.bmp,1,0.432440599
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_4.bmp,1,0.419428045
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_2.bmp,1,0.375458352
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_3.bmp,1,0.413559626
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_4.bmp,1,0.446452195
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_3.bmp,1,0.498835743
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_4.bmp,1,0.364006499
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_4.bmp,1,0.284373316
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\308\308_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_0.bmp,0,0.721482592
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_0.bmp,0,0.796922315
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\287\287_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\125\125_2.bmp,0,0.541493152
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_4.bmp,0,0.722166364
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\279\279_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_0.bmp,0,0.898668222
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\302\302_0.bmp,0,0.840265791
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\302\302_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\114\114_2.bmp,0,0.769978745
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_1.bmp,0,0.766842906
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\013\013_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\308\308_2.bmp,0,0.79879764
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_4.bmp,0,0.64113249
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\346\346_1.bmp,0,0.813656982
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\346\346_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_2.bmp,0,0.641721268
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_1.bmp,0,0.846696032
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\119\119_1.bmp,0,0.786367041
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\012\012_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\119\119_2.bmp,0,0.850687768
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\140\140_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\044\044_2.bmp,0,0.81517365
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\044\044_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_3.bmp,0,0.897856726
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_2.bmp,0,0.849761028
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\377\377_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\216\216_4.bmp,0,0.866553321
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\016\016_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_3.bmp,0,0.772339704
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\101\101_1.bmp,0,0.667917743
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\377\377_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_0.bmp,0,0.74252918
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\379\379_1.bmp,0,0.605104671
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\346\346_4.bmp,0,0.699614442
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\140\140_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\287\287_4.bmp,0,0.714971054
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_4.bmp,0,0.880553459
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\327\327_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_4.bmp,0,0.853903097
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\015\015_0.bmp,0,0.857739412
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\047\047_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_3.bmp,0,0.768642421
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\327\327_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_4.bmp,0,0.802347414
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\456\456_0.bmp,0,0.658299579
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\111\111_4.bmp,0,0.763829082
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\279\279_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\052\052_1.bmp,0,0.776329525
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_0.bmp,0,0.646605835
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\119\119_0.bmp,0,0.89202215
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\071\071_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\013\013_1.bmp,0,0.843591558
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\379\379_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\216\216_0.bmp,0,0.766254795
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\125\125_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_0.bmp,0,0.703020459
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_1.bmp,0,0.777780714
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_1.bmp,0,0.870947478
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\016\016_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_3.bmp,0,0.746344773
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\044\044_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_2.bmp,0,0.596460387
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\101\101_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_3.bmp,0,0.829696713
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_1.bmp,0,0.807947911
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\302\302_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\140\140_0.bmp,0,0.862088804
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_4.bmp,0,0.857531553
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\302\302_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\327\327_0.bmp,0,0.817998333
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\302\302_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\140\140_2.bmp,0,0.546351864
